Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,5.16,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.32,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,0.27,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.72,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,0.47,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,1.6,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,1.9,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,5.02,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,3.45,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,16.1,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,18.89,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.22,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,1.56,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.5,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,3.91,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,4.37,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,5.25,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,4.94,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,24.17,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,16.26,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.19,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.2,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,1.07,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.08,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,3.57,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,4.08,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,12.43,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,14.11,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.44,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.73,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.44,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.55,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,1.01,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,1.64,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,1.45,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.4,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.66,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.84,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),414,Kuwait,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,5.68,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,5.92,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,3.3,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,3.2,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,1.46,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0.84,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,3.65,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,1.23,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.63,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.63,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,1.42,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.83,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,1.17,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,1.14,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,18,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,19.3,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.09,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.09,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,0.47,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.29,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),417,Kyrgyzstan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,2.45,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,2.97,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.13,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,2.76,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,3.42,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,1.18,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,1.51,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,1.25,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.55,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.12,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.14,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.56,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,0.56,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,0.22,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,0.4,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,5.4,E,Estimated value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,7.02,E,Estimated value
